Rank Overall,Rank PAX,Driver Name,Car Number,Codriver Car Number,Class,Class Position,Car Year,Car Model,Total Time,PAX Factor,PAX Time,Run 1,Run 2,Run 3,Run 4,Run 5,Run 6
129,223,Dallas Cutler,152,[52],SM,1,2006,Mitsubishi Evolution I,126.775,0.853,108.139,74.555,72.096,68.569,59.227,58.575,58.206
158,315,Erik Strelnieks,197,[97],SM,2,2012,Nissan GT-R,127.816,0.853,109.027,73.639,72.070,70.868,57.310,59.120(1),56.948
166,354,Daniel Stainback,30,,SM,3,2007,Subaru STi,128.296,0.853,109.436,71.402,70.951,71.561,58.164,57.345,58.326
182,394,Bill Rogerson,1,[101],SM,4,2000,Subaru Impreza 2.5rs,128.859,0.853,109.917,79.106,74.566,71.716,57.143,DNF,57.481
221,478,Mike Aversa,101,[1],SM,5,2000,Subaru Impreza 2.5rs,130.064,0.853,110.945,80.972(1),75.676,71.186,60.074,59.442,58.878
241,519,Tim White,85,[185],SM,6,2008,Subaru Impreza,130.723,0.853,111.507,80.161(1),74.634,71.991,59.022,59.048,58.732
285,560,Eric Hyman,97,[197],SM,7,2009,Nissan GT-R,131.649,0.853,112.297,76.901,75.860(1),71.564,61.650,DNF,60.085
286,562,Tim Kong,99,,SM,8,2005,Mazda RX-8,131.671,0.853,112.315,77.685,73.949,75.021,59.042,57.722,58.493
289,563,KJ Christopher,52,[152],SM,9,2006,Mitsubishi Evo IX,131.746,0.853,112.379,79.265(1),79.372(3),73.061(1),62.674(2),60.656(1),58.685
322,601,Tyler Faucett,194,[94],SM,10,1996,BMW 328i,132.417,0.853,112.952,DNF,89.453(1),72.911,59.723,59.506,63.343(2)
323,603,Drew Hackett,76,[176],SM,11,2005,Subaru Impreza WRX,132.460,0.853,112.988,80.043,78.060,71.640,62.690,63.680(1),60.820
325,604,Jay Bullington,191,[197],SM,12,2014,Audi S4,132.466,0.853,112.993,78.984,72.343,72.397,60.123,62.148(1),DNF
348,637,Devin Ramsey,66,[166],SM,13,2006,Subaru Impreza STi,132.999,0.853,113.448,84.240(1),83.511(1),73.294,61.449,DNF,59.705
495,749,Travis Toliver,102,[2],SM,14,2005,Mazda RX-8,135.437,0.853,115.528,84.233(1),80.888(1),74.857,61.505,61.155,60.580
696,965,Troy Dudley,91,[191],SM,15,2014,Audi S4,138.792,0.853,118.390,DNF,76.841,DNF,65.146(1),62.881,61.951
700,967,Chris Weiske,43,,SM,16,2011,Subaru WRX STi,138.831,0.853,118.423,79.863,75.663,76.277(1),63.413,DNF,63.168
708,975,Robert Ritchey,2,[102],SM,17,2005,Mazda RX-8,138.969,0.853,118.541,80.540,77.944,DNF,61.635,61.025,61.114
714,986,Mike Faucett,94,[194],SM,18,1996,BMW 328i,139.108,0.853,118.659,79.531,80.423,76.914,DNF,62.194,63.221
769,1046,Michael Naydeck,56,,SM,19,2015,Subaru WRX/STi,140.325,0.853,119.697,81.422,81.380,76.686,DNF,63.639,64.948
813,1082,Ross Pendergast-Pedersen,185,[85],SM,20,2008,Subaru STi,141.264,0.853,120.498,79.592,84.155,81.104(3),61.672,64.422(1),DSQ
1333,1336,Mark Atterbury,7,,SM,21,1985,Alfa Romeo GTV 6,165.646,0.853,141.296,96.213,93.356,91.130(1),80.293,74.790,74.516
,1348,Ben Levy,176,[76],SM,22,2005,Subaru Subaru Impreza,No Time,0.853,999.999,DNF,DNF,DNF,65.066,64.111,64.398
,1348,Rudy Ramsey,166,[66],SM,23,2006,Subaru Impreza STi,No Time,0.853,999.999,DNF,DNF,103.522,DNF,DNF,DNF
1071,1222,Theresa Berry,72,,SML,1,2006,Mitsubishi Evo IX,147.027,0.853,125.414,88.082(1),83.698,82.261,73.649,64.766(1),64.951(1)
135,120,Brian Kuehl,137,[37],SMF,1,1991,Honda CRX,126.988,0.839,106.543,73.901,72.146,69.838,57.878,57.542,57.150
165,183,Craig Wilcox,196,[96],SMF,2,2012,Mini Cooper S,128.115,0.839,107.488,73.027,71.793,69.258,58.866,61.378(1),58.857
263,415,Joe Silva,96,[196],SMF,3,2012,Mini Cooper,131.303,0.839,110.163,,75.752,71.419,,60.833,59.884
269,424,Mike Forsythe,31,[131],SMF,4,1995,Honda Civic Si,131.466,0.839,110.300,80.892,82.249,72.520,59.246,59.248,58.946
326,489,Chris Haydu,197,[97],SMF,5,1988,Honda Civic,132.501,0.839,111.168,DNF,72.439,DNF,60.062,60.570,60.226
421,581,Chris Janusz,97,[197],SMF,6,1991,Honda Civic,134.309,0.839,112.685,DNF,75.568(1),74.146,60.971,60.922,60.163
434,597,Ryan Neff,131,[31],SMF,7,1995,Honda Civic,134.515,0.839,112.858,DNF,DNF,74.374,61.726,61.021,60.141
464,627,George Hammond,167,[67],SMF,8,1990,Honda CRX Si,135.059,0.839,113.315,76.444,78.538(1),73.113,DNF,62.296,61.946
476,634,Matt Davis,187,[87],SMF,9,2003,Toyota Corolla,135.171,0.839,113.408,89.688(2),83.566(2),74.077,63.639(1),61.094,61.300
524,678,Don Kuehl,37,[137],SMF,10,1991,Honda CRX,136.089,0.839,114.179,DNF,DNF,76.153,61.849(1),59.936,60.242
572,707,Ethan Swindel,182,[82],SMF,11,1995,Acura Integra,136.806,0.839,114.780,90.865(2),75.635,83.659(1),61.171,66.344(1),65.711(1)
683,805,Jordan Filip,87,[187],SMF,12,2003,Toyota Corolla,138.647,0.839,116.325,DNF,76.194,76.264,DNF,62.453,62.694(1)
704,827,Jason Hammond,67,[167],SMF,13,1990,Honda CRX Si,138.913,0.839,116.548,78.272,82.471(2),75.697,65.548,63.791,63.216
808,966,Andrew Hille,161,[61],SMF,14,2013,Honda CRZ,141.111,0.839,118.392,86.077(3),83.488(3),78.719(2),64.788,67.686(2),62.392
845,1017,Fred White,93,[193],SMF,15,1992,Honda Civic Si,141.974,0.839,119.116,DNF,78.772,DNF,DNF,65.864(1),63.202(1)
895,1067,Jinx Jordan,193,[93],SMF,16,1993,Honda Civic,143.343,0.839,120.265,DNF,82.336,DNF,61.391(1),61.151(1),61.007(1)
998,1128,Rob Wilson,61,[161],SMF,17,2013,Honda CRZ,145.305,0.839,121.911,DNF,DNF,79.867,67.835,65.438,66.317
1236,1268,Arty Gallegos,82,[182],SMF,18,1995,Acura Integra,153.108,0.839,128.458,88.036,84.206,DNF,68.902,DNF,DNS
968,1103,Ginette Jordan,193,[93],SMFL,1,1993,Honda Civic,144.532,0.839,121.262,DNF,86.336(1),82.985,64.374(1),61.547,63.380(1)
973,1109,Kristell Janusz,97,,SMFL,2,1991,Honda Civic,144.654,0.839,121.365,84.243,84.580,82.855,65.975(1),65.119(1),61.799
1129,1210,Monique Forsythe,31,,SMFL,3,1995,Honda Civic Si,148.496,0.839,124.588,88.512(1),87.094,86.422,62.122,64.919(1),62.074
1284,1291,Kathleen Barnes,93,[193],SMFL,4,1993,Honda Civic,155.453,0.839,130.425,90.287,90.378,89.570(1),67.332,67.220(1),65.883
235,743,Andy McKee,141,[41],XP,1,1993,Mazda RX7,130.515,0.884,115.375,73.736,73.974,73.164,60.061(1),DNF,57.351
249,775,Michael Moran,196,[96],XP,2,1996,Mazda Miata,131.080,0.884,115.875,76.139,73.337,73.992,58.741,57.743,59.432(1)
273,799,Eric Anderson,19,,XP,3,1996,Mazda Miata,131.512,0.884,116.257,79.186(2),76.386,73.935,DNF,57.577,61.418(2)
279,800,Mark Jr Mauro,114,[14],XP,4,1994,Mazda RX7,131.533,0.884,116.275,79.179,75.978,74.841,58.803,56.692,58.859(1)
310,844,Zachary Sober,113,[13],XP,5,1993,Mazda RX7,132.087,0.884,116.765,79.694,78.224,76.341,DNF,DNF,55.746
407,980,Teresa Neidel-McKee,41,[141],XP,6,1993,Mazda RX7,134.139,0.884,118.579,DNF,76.008,75.286,63.673(1),58.853,62.730(2)
506,1058,Christopher Dorsey,86,,XP,7,1987,Toyota Corolla GTS,135.754,0.884,120.007,81.712,80.058,76.928,59.163,68.507(5),58.826
552,1085,Kevin Horecky,29,,XP,8,1997,Mazda Miata,136.518,0.884,120.682,80.814,77.619,77.942,61.047,59.709,58.899
603,1107,Mark Mauro,14,[114],XP,9,1994,Mazda RX-7,137.244,0.884,121.324,85.267(1),78.484,75.676,65.914(1),61.568(1),DNF
604,1108,Brian Tefft Jr.,193,[93],XP,10,1992,Mazda Miata,137.245,0.884,121.325,79.629,80.145(1),DNF,57.616,58.716(1),58.600(1)
672,1148,Tom Exley,25,,XP,11,1987,Mazda RX7 Turbo,138.516,0.884,122.448,81.456,77.717,76.155,62.361,63.792(1),64.528(2)
730,1174,Brian Tefft Sr,93,[193],XP,12,1992,Mazda Miata,139.350,0.884,123.185,DNF,78.926,DNF,62.343,60.424,71.030(1)
782,1205,Brianne Corn,13,[113],XP,13,1993,Mazda RX7,140.638,0.884,124.324,85.042,81.788,DNF,61.989(1),60.093,58.850
929,1248,Denise Parsons,96,[196],XP,14,1996,Mazda Miata,143.959,0.884,127.260,82.653,81.077,80.606,DNF,63.818,63.353
1081,1287,Bryan Hayes,119,,XP,15,1996,Mazda Miata,147.400,0.884,130.302,86.205,84.665,84.229,65.588(2),63.171(1),64.359(2)
1207,1311,Steve Bollinger,72,,XP,16,1990,Mazda Miata,151.443,0.884,133.876,DNF,92.527,DNF,69.918,63.798(2),58.916
1338,1342,Tony Giordano,60,,XP,17,1970,Nissan 280 Z,168.055,0.884,148.561,DNF,DNF,95.866,72.189,DNF,DNF
780,1204,Amanda Hahn,81,,XPL,1,2008,Honda S2000 CR,140.569,0.884,124.263,83.648(1),82.181,82.299,67.745(4),58.388,58.751
1121,1295,Donna Marx,80,,XPL,2,2004,Chevy Corvette Z06,148.386,0.884,131.173,DNF,90.031,86.964,66.470,62.859,61.422
1271,1324,Dina ODonnell,56,,XPL,3,1972,Datsun 240Z,154.555,0.884,136.627,DNF,90.121,91.999,65.370(1),DNF,64.434
1321,1337,Kim Bollinger,72,,XPL,4,1990,Mazda Miata,161.439,0.884,142.712,98.702,DNF,96.341,70.432(1),65.098,DNF
78,28,Tommy Pulliam,72,[172],CP,1,1965,Ford Mustang,123.532,0.847,104.632,61.920,59.205,58.160,69.475(1),65.982,65.372
81,34,Michael Maier,136,[36],CP,2,1965,Ford GT 350,123.665,0.847,104.744,59.795,58.793,DNF,65.124,65.007,64.872
83,37,Mark Madarash,91,,CP,3,1988,Pontiac Trans-am,123.766,0.847,104.830,60.375,58.975,58.693,66.594,65.073,67.187(1)
88,48,Robert Lewis,172,[72],CP,4,1965,Ford Mustang,124.123,0.847,105.132,60.187,58.819,58.684,66.265,65.522,65.439
110,125,Justin Peachey,69,[169],CP,5,1987,Ford Mustang,125.827,0.847,106.575,62.929(1),63.647(2),60.720,DNF,66.836,65.107
113,130,Todd Farris,96,[96],CP,6,1979,Chevy Camaro,125.939,0.847,106.670,61.840,60.686,59.597,66.439,66.342,67.073
116,140,Ethan Bradbury,123,[23],CP,7,1987,Ford Thunderbird,126.109,0.847,106.814,60.238,60.414,DNF,69.188(1),67.016,65.871
138,198,Chris Miller,41,,CP,8,1979,Ford Mustang Turbo,127.107,0.847,107.660,61.515,60.533,59.975,67.132,68.827,68.138
168,278,Jeff Minor,54,,CP,9,1978,Chevy Malibu,128.347,0.847,108.710,68.975,60.583,62.822(1),DNF,68.224,67.764
170,281,Frank Stagnaro,36,[136],CP,10,1965,Ford Shelby GT 350,128.372,0.847,108.731,61.578,61.732,60.844,73.704(2),DNF,67.528
174,290,Wayne Atkins,195,[95],CP,11,1985,Chevy Camaro,128.446,0.847,108.794,66.292(2),62.330,61.509,DNF,69.991(1),66.937
175,297,Scott Lewis,156,[56],CP,12,1997,Chevy Camaro,128.508,0.847,108.846,60.392,64.068(2),62.697(1),70.303(1),DNF,68.116
201,359,Derek Latshaw,143,[43],CP,13,2006,Ford Mustang GT,129.298,0.847,109.515,62.209,62.876(1),61.387,70.117,68.479,67.911
205,380,Frederick Pascual,169,[69],CP,14,1987,Ford Mustang,129.581,0.847,109.755,DNF,63.122,62.645,69.159,67.543,66.936
208,386,Bob Ely,27,,CP,15,1969,Ford Mustang,129.686,0.847,109.844,69.747(1),62.772,61.676,72.156,70.383,68.010
237,446,Kurt Janish,82,,CP,16,1995,Pontiac Trans Am,130.551,0.847,110.577,63.318,65.279(1),63.138,73.383(1),68.597,67.413
239,456,Chris Cargill,95,[195],CP,17,1985,Chevy Camaro,130.639,0.847,110.651,DNF,65.516(1),62.902,DNF,DNF,67.737
262,493,Mike Fellmer,56,[156],CP,18,1997,Chevy Camaro,131.284,0.847,111.198,65.445(1),62.652,62.476,70.673,70.031(1),68.808
268,506,John Bradbury,23,[123],CP,19,1987,Ford Thunderbird,131.461,0.847,111.347,72.686(2),63.975,63.770,73.096,69.812,67.691
277,510,Dennis Latshaw,43,[143],CP,20,2006,Ford Mustang,131.532,0.847,111.408,63.953,62.054,61.863,69.669,70.888(1),70.724(1)
301,531,Albert Hermans,149,[49],CP,21,1997,Ford Mustang Cobra,131.928,0.847,111.743,64.290(1),61.126,61.474,73.171(1),70.802(1),72.323(1)
358,585,Jeff Seeger,150,[50],CP,22,1989,Ford Mustang 5.0,133.118,0.847,112.751,63.464(1),62.261(1),64.646(1),73.010(1),71.160,70.857(1)
381,612,Samuel Cosmano,58,,CP,23,1988,Ford Mustang,133.618,0.847,113.174,DNF,64.126,63.421,71.276,70.664,70.197
387,617,Anthony Espinosa,190,[90],CP,24,1986,Ford Mustang GT,133.679,0.847,113.226,65.759,62.924,63.861,DNF,71.991,70.755
530,742,Donna Bartling,90,[190],CP,25,1986,Ford Mustang GT,136.212,0.847,115.372,67.776,65.175,64.328,73.859,71.884,71.973
571,772,Sean Ittner,122,[22],CP,26,1986,Ford Mustang,136.767,0.847,115.842,DNF,65.057,65.028,79.353,72.379,71.739
615,810,Steve Roberts,199,[99],CP,27,1968,Chevy Corvair,137.411,0.847,116.387,DNF,66.075,DNF,74.254,73.676,71.336
810,1042,Arnold Beebe,50,[150],CP,28,1989,Ford Mustang,141.171,0.847,119.572,67.683,66.542,67.355,DNF,DNF,74.629
815,1045,Travis Durant,73,[173],CP,29,1979,Chevy Camaro,141.299,0.847,119.680,76.310(1),67.335,67.542,78.093,76.665,73.964
821,1052,James Young,49,[149],CP,30,1997,Ford Mustang Cobra,141.493,0.847,119.845,DNF,65.835,66.172,DNF,DNF,75.658
987,1164,Bill Gelinas,17,,CP,31,1995,Oldsmobile Hurst Olds,145.156,0.847,122.947,DNF,67.554,66.529,78.627(1),DNF,DNF
1045,1196,Rick Ruth,85,,CP,32,1977,Ford MiniBoss,146.343,0.847,123.953,67.032,65.380,66.411(1),DNF,DNF,80.963
1122,1226,Dave Zitzlsperger,173,[73],CP,33,1979,Chevy Camaro,148.386,0.847,125.683,72.866,70.970,71.840(1),DNF,78.916,77.416
1143,1233,Russell Hill,32,,CP,34,1985,Ford Mustang GT,148.812,0.847,126.044,DNF,75.850,DNF,75.355,72.962,DNF
1190,1253,Kevin Ittner,20,[120],CP,35,2000,Ford Mustang,150.707,0.847,127.649,72.588,69.552,69.341,81.366,82.976(1),DNF
1211,1267,Dick Berger,99,[199],CP,36,1968,Chevy Corvair,151.606,0.847,128.410,72.329,71.220(1),DNF,89.027,80.386,80.903
1316,1320,Brian Ittner,120,[20],CP,37,2000,Ford Mustang,160.188,0.847,135.679,77.787(1),74.201,79.141,DNF,87.455,85.987
1322,1327,Ron Ittner,22,[122],CP,38,1986,Ford Mustang,161.600,0.847,136.875,DNF,77.959(1),DNF,96.227,84.619,83.641
,1348,Kyle Chipps,19,,CP,39,2011,Ford Mustang,No Time,0.847,999.999,62.576,71.322(1),69.506,DNF,DNF,DSQ
,1348,Charlie Clark,6,,CP,40,1966,Chevy Corvair,No Time,0.847,999.999,DNF,DNF,DNF,DNF,76.930,DNF
1205,1266,Tracy Lewis,172,[72],CPL,1,1965,Ford Mustang,151.380,0.847,128.219,82.744,83.231,81.157,74.090,72.045,70.223
1310,1317,Carmen Rowlands,72,[172],CPL,2,1965,Ford Mustang,159.413,0.847,135.023,89.458,87.342(1),89.702,80.042(1),75.811(1),72.071
1313,1318,Desiree Padberg,49,,CPL,3,1997,Ford Mustang Cobra,159.607,0.847,135.187,94.469,89.163,84.739,82.687,77.161,74.868
213,508,Todd Roberts,182,[82],DP,1,1990,Mazda Miata,129.815,0.858,111.381,57.589,57.602,56.805,88.446(1),73.379,73.010
246,565,Ward Marshall,95,[195],DP,2,1993,Mazda Miata,130.995,0.858,112.394,58.670,58.954,60.933(1),DNF,74.147,72.325
253,571,Perry Simonds,198,[98],DP,3,1990,Mazda Miata,131.159,0.858,112.534,60.293(1),57.779,60.468(1),DNF,74.759,73.380
255,573,Stephen Simonds,98,[198],DP,4,1990,Mazda Miata,131.175,0.858,112.548,58.489,58.828,58.700,76.627(1),74.109,72.686
256,574,Ian Marshall,195,[95],DP,5,1993,Mazda Miata,131.180,0.858,112.552,58.905,59.011,58.859,74.243,DNF,72.321
373,694,Steve Hoelscher,127,[27],DP,6,1985,Toyota MR2,133.402,0.858,114.459,58.148,57.803,59.967(1),76.526,75.599,75.876(1)
396,716,Andrew Pfotenhauer,8,,DP,7,1992,Mazda Miata,133.896,0.858,114.883,58.193,58.231,57.647,76.249,76.990,DNF
419,729,Ron Baker,93,[193],DP,8,1990,Mazda Miata,134.303,0.858,115.232,59.953,61.692(1),59.478,76.950(1),80.654,74.825
453,756,Martin Henry,139,[39],DP,9,1994,Mazda Miata,134.797,0.858,115.656,62.211(1),59.113,58.704,77.942,76.093,87.644
459,768,Eric Prill,111,[11],DP,10,1990,Mazda Miata,134.961,0.858,115.797,61.869,60.346,59.580,77.372,76.165,75.381
567,883,Howard Wolf,52,[152],DP,11,1982,Toyota Starlet,136.647,0.858,117.243,60.838,60.214,58.996,77.651,78.018,91.735(1)
583,902,Bret Dodson,94,[194],DP,12,2016,Mazda Miata,136.971,0.858,117.521,63.994(1),60.939(1),59.889,84.331(2),DNF,77.082
584,904,Steve Hudson,82,[182],DP,13,1990,Mazda Miata,136.979,0.858,117.528,64.110(1),60.612,61.244,79.855,DNF,76.367
586,905,Jay Parsons,196,[96],DP,14,1996,Mazda Miata,136.986,0.858,117.534,60.599,59.808,59.962,78.381,77.178,DNF
641,955,Dan Sabol,27,[127],DP,15,1985,Toyota MR2,137.855,0.858,118.280,DNF,62.597(1),61.111,76.806,76.744,77.152(1)
669,997,Vonn Brockman,39,[139],DP,16,1994,Mazda Miata,138.469,0.858,118.806,61.128,68.333(4),62.142(1),81.617,79.589,77.341
682,1007,Jesse Prather,11,[111],DP,17,1990,Mazda Miata,138.644,0.858,118.957,64.934,61.132,DNF,89.572(2),77.512,77.939(1)
691,1013,Paula Baker,193,[93],DP,18,1990,Mazda Miata,138.734,0.858,119.034,63.569(1),59.880,61.735(1),84.037,79.088,78.854(1)
721,1034,Sean Green,194,[94],DP,19,2016,Mazda Miata,139.214,0.858,119.446,61.781(1),62.541(2),62.219(1),89.125,88.474,77.433
817,1102,Ted Lewis,99,,DP,20,1965,Lotus Elan,141.328,0.858,121.259,59.873,59.755,60.961(1),81.573,DNF,83.624
846,1126,Dwayne Komush,152,[52],DP,21,1982,Toyota Starlet,141.977,0.858,121.816,63.769(1),62.006,62.910(1),DNF,81.569,79.971
872,1144,Gregory Jenkins,96,[196],DP,22,1996,Mazda Miata,142.595,0.858,122.347,60.067,61.090(1),58.231,DNF,84.364(1),DNS
1007,1215,Danny Thomas,74,,DP,23,1976,MG Midget,145.561,0.858,124.891,65.771,65.226,64.467,84.677,81.094,82.173(1)
1247,1299,Paul Neal,43,,DP,24,1970,Datsun 510,153.545,0.858,131.742,72.606,70.372(1),68.359,88.485,87.289,85.186
66,20,Ryan Field,173,[73],EP,1,1990,Honda Civic,122.410,0.850,104.049,59.081,58.061,57.630,64.780,64.940,68.639(2)
73,38,Patrick Washburn,198,[98],EP,2,1989,Honda Civic Si,123.378,0.850,104.871,DNF,58.892,DNF,64.486,DNF,68.774(2)
93,82,Justin Chen,73,[173],EP,3,1990,Honda Civic,124.661,0.850,105.962,59.982,59.022,58.954,68.831,66.519,65.707
94,83,Chris DeLay,98,[198],EP,4,1989,Honda Civic,124.664,0.850,105.964,61.010,59.203,58.507,69.047,66.330,66.157
103,110,Chris Raglin,91,,EP,5,1986,Honda Civic,125.270,0.850,106.480,62.627(1),59.091,60.647(1),66.704,66.179,66.205
122,191,Rob Heiser,199,[99],EP,6,1989,Honda CRX,126.555,0.850,107.572,61.255,60.403,59.447,72.104(2),72.049(2),67.108
176,336,Marko Horn,99,[199],EP,7,1988,Honda CRX,128.518,0.850,109.240,61.405,60.765,59.498,72.900(1),69.020,72.332(2)
250,514,Scott Hearne,149,[49],EP,8,1984,Honda CRX,131.086,0.850,111.423,65.485(1),65.445(2),61.598,76.427(1),70.365,69.488
276,536,Michael Hearne,49,[149],EP,9,1984,Honda CRX,131.528,0.850,111.799,76.718(3),64.072(1),61.025,74.431,70.503,71.072(1)
401,657,Rich Windberg,45,,EP,10,1976,Volkswagen Scirocco,133.966,0.850,113.871,70.351,63.904,64.921(1),73.190,71.843,70.062
560,787,Corky Newcombe,32,,EP,11,1999,Honda Civic Si,136.576,0.850,116.090,64.159,DNF,63.843,76.123,76.955(1),72.733
948,1156,Chris W Albin,3,,EP,12,1985,Volkswagen GTI/Golf,144.316,0.850,122.669,DNF,67.959,67.369,81.597,77.569,76.947
290,648,Jason Frank,92,[97],FP,1,1999,Porsche Boxster,131.751,0.863,113.701,81.341,70.162,68.173,72.615(3),64.357,63.578
361,717,John Thomas,123,[23],FP,2,1971,Datsun 240 Z,133.178,0.863,114.933,67.734,68.769,68.312,69.273(1),65.444,DNF
384,740,Josh McCall,195,[95],FP,3,2007,Mitsubishi Evo,133.671,0.863,115.358,67.909,68.665,68.816,DNF,67.169,65.762
386,741,Jed Peterson,98,[198],FP,4,2004,Mazda Miata,133.675,0.863,115.362,68.984,71.839(1),DNF,70.749,67.258(1),64.691
409,765,Zachary Morgan,95,[195],FP,5,2006,Mitsubishi Evo,134.144,0.863,115.766,DNF,69.799(1),71.027(1),70.668(2),DNF,64.345
417,777,Jesse Waymire,67,[167],FP,6,2000,Honda POS2000,134.285,0.863,115.888,69.174,70.633,70.186,69.056,66.456,65.111
440,792,Alex Jones,192,,FP,7,2007,Pontiac Solstice GXP,134.589,0.863,116.150,69.706,71.972,75.891(1),67.912(1),64.883,65.269
456,816,Wes Hughson,167,[67],FP,8,2000,Honda POS2000,134.901,0.863,116.420,74.918(3),70.930,70.664,69.117(2),64.237,64.505
508,877,Sam Henry,137,[37],FP,9,2005,Mazda MX5 Mazdaspd,135.781,0.863,117.179,71.161,79.069,70.698,70.107,66.716,65.083
550,924,Tom OGorman,94,[194],FP,10,1972,Porsche 914/6,136.445,0.863,117.752,74.118(2),73.501,DNF,67.691(1),62.944,69.634
574,940,Shawn Lambert,198,[98],FP,11,2004,Mazda Miata,136.826,0.863,118.081,71.301,DNF,71.559,70.213(1),66.050,65.525
581,949,David Montgomery,194,[94],FP,12,1972,Porsche 914/6,136.939,0.863,118.178,73.057,DNF,74.649,66.639,63.882,63.941
719,1062,Tom Holt,199,,FP,13,1974,Datsun 280Z,139.176,0.863,120.109,69.672,DNF,70.265,DNF,69.504,70.402(1)
752,1087,Lance Coley,23,[123],FP,14,1971,Datsun 240Z,139.859,0.863,120.698,72.527,72.164,73.210,72.928,69.530,67.695
843,1151,Ben Cort,146,[46],FP,15,1977,Datsun 280Z,141.964,0.863,122.515,74.517,76.429,DNF,70.268(1),67.594,67.447
884,1184,Caius Boboescu,19,,FP,16,1993,BMW 325i,142.998,0.863,123.407,73.486,DNF,74.958,69.512,DNF,DNF
1125,1263,Rio Rios,46,[146],FP,17,1977,Datsun 280Z,148.405,0.863,128.074,85.050,77.006,77.675,77.146,73.906,71.399
1220,1297,Christopher Dirkschneider,43,,FP,18,2001,Subaru Impreza 2.5RS,152.076,0.863,131.242,77.344,79.738,81.545(1),77.117,76.452,74.732
1251,1304,Mike Brausen,99,[197],FP,19,,199ox Porsche Boxter,153.707,0.863,132.649,DNF,74.308,72.981,84.883(5),80.726(5),DNF
1277,1309,Lester Henry,37,[137],FP,20,2005,Mazda MX5 Mazdaspd,154.977,0.863,133.745,DNF,79.356,82.034,DNF,78.492,75.621
127,345,Laraine Wilkinson,167,[67],FPL,1,2000,Honda POS2000,126.684,0.863,109.328,66.281(1),61.962,59.922,71.128(1),67.294,66.762
147,402,Amy Dilks,67,[167],FPL,2,2000,Honda POS2000,127.492,0.863,110.026,73.212(1),61.164,62.099(1),68.626,68.493(1),66.328
287,645,Hilary Anderson Frank,192,[92],FPL,3,1999,Porsche Boxster,131.673,0.863,113.634,60.998,61.982,81.606(3),70.675(2),84.835(3),72.213(3)
511,880,Jackie Boboescu,19,,FPL,4,1993,BMW 325i,135.819,0.863,117.212,DNF,62.526,62.244,73.699,73.575(1),DNF
625,989,Iven Dudley,92,[192],FPL,5,1999,Porsche Boxster,137.542,0.863,118.699,,65.706,71.397,73.048,74.165,71.836
61,1115,Marshall Grice,11,[111],AM,1,,ACME Special,121.576,1.000,121.576,77.059,75.566(1),66.011,57.537,58.102(1),55.565
121,1237,Sawyer Awald,111,[11],AM,2,,The ACME Special,126.541,1.000,126.541,84.487,70.070,66.487,63.266,60.054,60.196
304,1300,Brad Halderman,127,[27],AM,3,,AM,132.024,1.000,132.024,104.075,DNF,71.269,64.859,61.517,60.755
404,1312,Nick Gullatta,27,[127],AM,4,2018,DSS,134.114,1.000,134.114,97.224,95.519,74.928,DNF,60.738,59.186
982,1341,Robert Barone,64,,AM,5,1995,CK/Dragon,145.090,1.000,145.090,DNF,DNF,77.808,73.138,70.077,67.282
1335,1346,William Goodale,38,,AM,6,1998,Dragon F1,167.060,1.000,167.060,94.838,DNF,101.268(1),75.850,72.222,DNS
1342,1347,Phil Alspach,10,,AM,7,1972,Lola/Mazda T204,168.682,1.000,168.682,104.026,96.871,87.553,86.698,DNF,81.129
,1348,Joe Cheng,199,[99],AM,8,2008,Vancouver Special,No Time,1.000,999.999,116.997,81.768,71.542,DNS,DNS,DNS
,1348,Gary Milligan,99,[199],AM,9,2008,Vancouver Special,No Time,1.000,999.999,112.159,DNS,77.846,DNF,DNS,DNS
3,192,Matt Ellam,38,[138],BM,1,1998,Omnifab Cheetah,112.524,0.956,107.573,67.543,62.078,DNS,DNF,51.137,50.446
6,236,Zachary Moore,193,[93],BM,2,1977,LeGrand MK18,113.245,0.956,108.262,64.478(1),61.804,DNS,52.248,51.893,51.441
10,383,Tom Ellam,138,[38],BM,3,1998,Omnifab Cheetah,114.869,0.956,109.815,DNF,62.977,DNS,53.096,51.892,52.125
12,431,Jim Garry,189,[89],BM,4,1998,Cheetah SR1,115.451,0.956,110.371,67.420(2),62.985,DNS,80.986(1),52.466,55.180
25,544,Marshall Moore,93,[193],BM,5,1977,LeGrand Mk 18,117.141,0.956,111.987,64.115,65.688(1),DNS,53.238,53.685,53.026
46,673,Daniel Stone,49,,BM,6,1976,LeGrand Mk 18,119.385,0.956,114.132,DNF,66.355,DNS,54.191,53.213,53.030
51,702,Clemens Burger,140,[40],BM,7,1976,LeGrand Mk18,119.918,0.956,114.642,72.482,66.945,71.800,54.052,53.061,52.973
92,1022,Soter Slomski,94,[194],BM,8,2004,Dragon Sr2A,124.655,0.956,119.170,76.053(1),68.668,74.911,DNF,55.987,58.311(1)
118,1086,Ken Hurd,89,[189],BM,9,1998,Omnifab Cheetah,126.246,0.956,120.691,70.207(1),DNF,DNS,56.039,DNF,56.257
137,1110,Aaron Prince,48,,BM,10,,LeGrand Mk18,126.997,0.956,121.409,DNF,70.807,DNS,57.934,56.190,DNF
